0.00021426049804687498,0.0018480129394531249,0.0010647158203125,0.0046578369140625,0.040174194335937496,0.02314599609375,0.10125732421875,0.87335205078125,0.503173828125
0.0006660059204101562,0.006442835388183594,0.003533421142578125,0.00852349853515625,0.08669476318359375,0.046579345703125,0.07293701171875,0.87774658203125,0.442138671875
0.0012615588989257811,0.013272897644042967,0.007376863525390624,0.011452941894531249,0.13134735107421874,0.073912353515625,0.05633544921875,0.85870361328125,0.525634765625
0.0020249591674804685,0.02304288378626108,0.012989253662109373,0.013880004882812498,0.17763611167669296,0.10204345703125,0.04412841796875,0.8416138291358948,0.511474609375
0.002873017831955105,0.03437645420491695,0.019544135742187496,0.016628601264208554,0.2222268709540367,0.128527099609375,0.0538940466940403,0.87432861328125,0.519287109375
0.0038867904244624077,0.047672398582696916,0.027069733886718746,0.020275451850146054,0.2659188875555992,0.15051196289062502,0.07293701171875,0.87384033203125,0.439697265625
0.005213593412857502,0.06393434186840058,0.036061531818866725,0.025515442084521053,0.31272967857122425,0.17291919100284578,0.10076904296875,0.90020751953125,0.4309082329273224
0.006873879189718515,0.08331006231200695,0.04699883903145789,0.03074603290483355,0.35880963784456255,0.20254272615909577,0.09686279296875,0.8533325791358948,0.548583984375
0.00877816020545736,0.1043878011752367,0.058797900554895394,0.03662078876420855,0.40534113198518756,0.226905029296875,0.11297607421875,0.89483642578125,0.4685058295726776
0.01098840643134713,0.12838310510843992,0.07209052311348915,0.041702758979052304,0.4527415836453438,0.25080419921875,0.09588623046875,0.89434814453125,0.450927734375
0.013402253182519227,0.1557884162595868,0.08736992863106728,0.04388812274858355,0.4982783845663071,0.27780737304687503,0.03973388671875,0.8279418349266052,0.490966796875
0.015702094743873924,0.1836722643273473,0.10327023624825478,0.04422772233374416,0.5362278474569321,0.30577514648437504,0.006530761253088713,0.72979736328125,0.537841796875
0.017887083155483006,0.21248026924902202,0.11959964291203022,0.04369976823218166,0.5761600984334946,0.3265881332755089,-0.01055908203125,0.79864501953125,0.4162597358226776
0.02018448306530481,0.24524231775945426,0.13840726734477282,0.04334716810984537,0.6181518586874009,0.3548608383536339,-0.006652832496911287,0.79229736328125,0.533447265625
0.02243630552123114,0.27860530455690624,0.15776312452402713,0.044153381488751614,0.6541762117147446,0.37952661135792737,0.01580810546875,0.70635986328125,0.4836426079273224
0.025671147447795604,0.3168448622258306,0.18001100587329272,0.059904480121564116,0.7081399568319321,0.41199780276417736,0.29168701171875,0.99932861328125,0.601318359375
0.028890980218804437,0.35559266048890353,0.20360746583577993,0.061919860980939115,0.7451499665975571,0.45377807620167737,0.03875732421875,0.71173095703125,0.803466796875
0.03237449438615655,0.395353809578836,0.2285897710130811,0.06830419935984536,0.7796303743124008,0.4898491211235524,0.12518310546875,0.67608642578125,0.707275390625
0.03660137055330257,0.4385939199178815,0.2558719220539928,0.07975238051218911,0.8158511384725571,0.5147575668096543,0.21600341796875,0.68341064453125,0.4699706733226776
0.041064544124477534,0.48281330900126695,0.28421906943434483,0.08583026098413392,0.850372866988182,0.5451374496221544,0.1168823167681694,0.66387939453125,0.584228515625
